car_size,car_width,car_len,ramp_angle,front_bumper_length,wind_screen_x,wind_screen_z,side_mirrors_x,side_mirrors_z,rear_window_x,rear_window_z,trunklid_angle,trunklid_x,trunklid_z,diffusor_angle,car_green_house_angle,car_front_hood_angle,car_air_intake_angle,tires_diameter,tires_width
1.062978437541190369e+00,-4.722590684736618916e-02,6.626661204804559779e-02,-3.155959036725855427e+00,-9.148397148675718737e-02,2.303206648817981983e-02,2.910002689817967059e-02,-3.005927188418389129e-02,-4.814105184966056827e-02,3.886093836327957074e-02,-2.259528244459294705e-02,1.990885434546241228e+00,-1.884409894225868090e-02,-2.882239229445902190e-02,3.397624284686877161e+00,3.414321758661898798e+00,3.042058604247962705e+00,-1.459098256890811740e-02,5.027821150139640330e-03,-3.802688054735301609e-03
1.137322666965393303e+00,-6.229870024422504149e-02,9.803954169969084087e-03,-1.626860714804772456e+00,-6.739369337152800732e-02,1.602269830146638152e-02,2.822675092411697229e-02,2.715582850303892293e-02,-4.627773899514078804e-02,-2.508523647718366098e-02,4.934863604375593071e-02,7.471781245315652242e+00,3.069881908724440833e-02,3.434041839372445337e-03,4.515314164217846482e+00,-7.894772483661180118e+00,-4.021519285057761905e+00,7.010310736058116277e-01,5.944722475962569211e-03,-1.410146913475834179e-04
1.008299616708020263e+00,-4.680225819410597371e-02,-1.667954042410202398e-02,-7.195259964710615463e+00,-1.004530523931124186e-02,4.773762920546119337e-02,-3.186699329308050055e-02,2.256741836062420292e-02,-7.359773498233267153e-03,-3.111527125725193146e-02,-2.118415160575056952e-02,-7.442362239792412737e-01,1.022448465763037273e-02,-4.265011368329760244e-02,1.340683786152034429e+00,6.388576444007405541e+00,-1.741572337678338300e+00,7.117511386288510877e+00,1.196780191950977575e-02,-1.073700456210730132e-02
1.073008940971219127e+00,1.655066818994713196e-02,-4.399830751872821355e-03,-6.078441256252251179e+00,-3.331691943403783385e-02,-3.811221610534482052e-02,-1.586736209324739882e-02,8.661413427386764619e-03,-3.803121224685027807e-02,-2.371139581163668464e-02,3.453084198286303363e-02,-6.058860209949971320e+00,3.643255737628200985e-02,3.287229487944279271e-02,-8.136859858966278836e-01,-3.675317946134059710e+00,-3.304383821746011307e+00,7.160570857891649155e+00,6.064715469258801991e-03,-2.494189985671793272e-03
1.134137157871134560e+00,7.825450300653974400e-02,-9.453831511847106406e-02,3.108204178096663384e+00,4.536603666042787752e-02,-4.215653639833982780e-02,6.407424804572847687e-03,-1.346720980107950910e-02,3.689050098800988886e-02,-2.960858038545249871e-02,-4.373233677597253982e-02,4.631121434575923956e+00,-3.657632726864121220e-02,2.855934207499194466e-02,-3.587579451938402997e-01,-2.272472556284562017e+00,-2.377913257713348827e+00,-4.238207971521799067e+00,-1.270686188487404542e-03,-5.169809141790750184e-03
8.056030870893131635e-01,1.765943594855097498e-02,7.483478444562510767e-02,4.802128031967527022e+00,-3.319931501888184755e-02,-1.134100325802879505e-02,1.525023012007768741e-02,9.959296088492539112e-03,5.277528989907895318e-03,-1.089993550231239949e-02,-9.948720176038830521e-03,-4.740789566263263310e+00,1.492321945436755892e-02,6.254727219420788686e-03,-5.966459279304540786e+00,5.111757896149033087e+00,-4.010457792094181073e+00,-6.383856748586435259e+00,-8.995597822142315306e-03,7.302012814462688350e-05
1.097764398192107249e+00,-1.784892304725956003e-02,-9.933583206829731116e-02,4.897122320103283855e+00,2.107605295285761016e-02,3.329335022406917921e-02,9.726995952041975202e-03,3.004451091897201997e-02,2.207725671820434665e-02,-3.071581228836391120e-02,-2.421867184823957297e-02,-5.587679481945762916e+00,-2.242089108715892426e-02,-3.895241112299618891e-02,-7.282222758056194678e+00,-6.613411037691694361e-01,-1.520710415902293278e-02,6.222995388137015027e+00,1.289978381791357341e-02,1.327935343055487716e-02
1.139406368728289598e+00,4.521591036155053756e-02,6.906102812640221855e-02,5.868303158775267647e+00,3.383697106372665631e-02,4.980179756072654340e-02,2.046508065466542958e-02,-2.307911466760084393e-02,-4.788189178621107822e-02,1.161222428530880868e-03,-9.761194980835163904e-04,-4.868599445041581930e+00,-2.371283041616913112e-03,6.663919193952469455e-03,-2.610282805994282640e+00,-9.470637358913478465e-01,1.113450287570955766e+00,1.697939078159222959e+00,-1.100664455599139127e-02,5.923241863280574726e-03
9.173945972480942457e-01,8.470750724598327674e-02,-4.961075534211856208e-02,-6.672723849459440970e+00,3.280040088174712709e-02,-5.698948358801414482e-03,4.746769991444457770e-02,-3.449954626449250328e-02,2.138215408563688691e-02,1.407606030672167718e-02,-1.845596271194861748e-02,-2.012893012410842175e+00,-1.968425701704517097e-02,-3.805456915844754318e-02,-7.182211551358950175e+00,2.418207801503903909e+00,1.608320051190101907e+00,5.546447162274136033e+00,1.252894378018987002e-02,3.596838209673512698e-03
1.063989354613656513e+00,-7.683943607735754799e-02,7.099794257350197646e-02,-2.083522532876601829e+00,5.807526281409103319e-02,3.728586612055308225e-02,-6.145807502821565294e-03,-5.794566291075130271e-03,2.552318312631711439e-02,-4.790872668578680105e-03,3.674859727371049267e-02,-5.483839291481242384e+00,4.813685576122110621e-02,4.485712585400883357e-03,6.429447705767740828e+00,-6.346423438962872865e+00,4.740326696199090861e+00,-2.213414615934716778e-02,-2.144480980857467120e-03,-4.048045134968598913e-03
1.184952194505198175e+00,1.030705132921616585e-02,5.483575292809519941e-02,5.878469008698910869e+00,6.822299367107415025e-02,1.141684501030330173e-02,1.484799846239018284e-02,4.582336319749157061e-03,3.017849248937792828e-02,2.214182284939621159e-02,2.076168601919170520e-03,4.386850935944501373e+00,-3.678695723744046520e-04,2.335209830280227106e-02,-1.870767617279204487e+00,5.530584033524776899e+00,-7.862069504803450570e-01,-5.658957703469482681e-01,7.119805403712342953e-03,1.435508874291569620e-02
1.039962617226836583e+00,-4.044897158260347958e-02,4.625274189115097245e-02,-2.465010783620490642e+00,6.686511496383884534e-02,-4.428357585931719242e-02,2.455295588691905340e-02,-4.678900283276341693e-02,1.751222528332213590e-02,3.964669608922932742e-02,-4.642433057617223469e-02,-5.948111868608140895e+00,4.975393649836645782e-02,-4.323390794109316371e-03,3.900417386139043430e-01,6.744862004287845991e-01,1.132026593292248862e+00,2.862517513442952577e+00,-1.180641929646678197e-02,9.431359051964596091e-03
9.471288139792026772e-01,1.439036694455179954e-02,7.878440277579620843e-02,5.006981107970009504e+00,6.649285175974517514e-03,-2.065344478274346030e-02,-2.853683007315584164e-02,-1.203761503055539306e-02,-1.984596113883980995e-02,-1.423958348859005046e-02,3.620096605239167542e-02,4.137176997903770470e+00,-3.639638120538359056e-02,2.319822129709384062e-02,-3.753973824279182026e-01,2.166410991647859774e+00,-9.492754004546917201e-01,2.587649002149008837e+00,6.655353021733647137e-03,-5.404305954870269532e-03
1.000227019758844316e+00,1.805793516446094205e-03,-9.344967940286293129e-02,-3.130966026897608501e+00,1.641765376063275550e-02,3.428391534588977330e-02,-4.328701152121805507e-02,2.632989837109715736e-02,2.093878968159876286e-02,-1.066667018931315158e-02,4.012580597326903531e-02,-8.694327502013905473e-01,-2.068842830893133367e-04,-4.931320782453599283e-02,1.379269460294716865e+00,7.545767608150486083e+00,5.672761751544298292e+00,6.262063017802077525e-02,-1.907497994820296638e-03,-1.266892083316949191e-02
1.078764598746165371e+00,-5.731529511742522454e-03,3.452826082877508140e-02,-5.894080381663087564e+00,-1.137928108728059051e-02,4.076460381444561853e-02,-2.708290380242492357e-03,4.558522949526827572e-02,-2.538151311305736346e-02,-2.170376516856894686e-02,2.080045017240908511e-02,-5.386415979496344875e+00,1.743810572953767568e-02,2.981818678107751863e-02,-4.006523568300274007e+00,-7.163205109279864757e+00,-6.057602597879991890e-01,2.202246522536308149e+00,-1.165996134289549145e-02,1.062950260209504991e-02
8.418319455747176328e-01,7.318909562426945126e-02,3.433200569899272359e-02,-6.612608468155041663e+00,-2.889140234438573873e-02,2.053843539107633176e-03,-9.876890031648558055e-03,-1.019657972405315499e-02,-4.817333802859929959e-02,-1.463858643413083055e-02,7.516811402080728066e-03,-7.424405290850073058e+00,3.723732303251620079e-02,-8.852941526105342906e-03,5.570419477353803828e+00,-1.276585239942910732e+00,-1.979466764778745613e-01,7.392183640864146810e+00,1.008793108251292495e-03,1.243187098016477338e-02
8.843190627905230805e-01,2.002633720416491236e-02,5.347904318052448813e-02,8.921080911304741790e-01,9.808966445720124216e-02,-1.047691717475374151e-02,-3.992709288143950208e-03,-4.948733555312365834e-02,-3.157433945709847700e-02,-4.421720514941109015e-02,1.858570081585506073e-03,7.448395568698487068e-01,1.550590313339496318e-02,3.991629827396024621e-02,1.614628314861652925e+00,6.572080897836306335e+00,-1.356259212622926924e+00,7.225517456622281287e-01,3.677807387827726482e-04,1.233349518651590676e-02
9.213676651293122299e-01,5.315737101846643164e-02,7.069895277361035180e-02,6.478837632273140912e+00,-6.621600057458337796e-02,-1.556200387260329304e-02,4.478179310252619616e-02,1.756677550452449832e-02,4.765360927855227802e-02,-1.024367019230476572e-02,-4.699158652680460180e-03,-6.424684413153652685e+00,-4.365292549550321699e-02,3.471050787907790924e-02,7.960572768524265541e+00,-1.652128591715479544e+00,-6.081071949579051505e+00,6.933002269078420099e+00,-1.046685226740261959e-02,-1.145011325992930512e-02
1.070755769527951706e+00,-5.024708638414661366e-02,-7.408191858168305943e-02,-2.914853659724949253e+00,3.975491965938951489e-02,1.450964029797043031e-02,-5.835903902723073300e-03,1.006978680901601114e-02,2.435857466739370369e-02,7.217166263257385195e-04,3.875573738258186740e-02,2.992935601581113048e+00,-3.273739835346281546e-02,2.488894155792575891e-02,8.311613878499457542e-02,4.407676827582973189e+00,-5.490987345371074468e+00,5.622064110022684247e-01,-1.132545794991511243e-02,-3.996968846552538188e-03
9.908949942342536454e-01,8.248813313396302638e-02,-9.768425958241228058e-02,6.561382542108107785e+00,-6.542135126269318923e-02,2.023892101732632787e-02,-1.550341211616310805e-02,4.155016255952080628e-02,-1.587874946946706001e-02,-2.514355765267082404e-02,3.854829378519433747e-02,-6.500666846331526472e-01,-1.725515438048302180e-02,-3.463233321521757418e-02,3.101113166324616088e+00,4.292499112132183825e+00,-5.638086671295621244e+00,2.018913808976394719e+00,5.759954635521738822e-03,9.887875258347909868e-03
8.176988936720755996e-01,-5.033456615384235278e-03,-8.346493999834714295e-02,-7.057526885778310444e+00,-4.543605089477627257e-02,-7.549443146641722502e-03,-7.870316041642302918e-03,3.326043315645078879e-02,-4.923148927503336048e-02,-1.632226558044287679e-02,-3.526790124812735627e-02,-2.651570334977808585e-01,-5.572547497066003552e-03,-2.865370106726022881e-02,-7.101268764545730861e+00,-7.097407879663379049e+00,7.742083704609068917e+00,-5.889149426754483940e+00,-1.082044819415328533e-02,-1.406847576620124697e-02
1.064376598700855103e+00,-1.321225274384614512e-02,-1.995075817607230850e-03,4.537817941549532108e+00,-9.108009873236813658e-02,-3.814065158079568696e-03,4.650501755519564906e-05,-1.349527558239300984e-02,-1.297128696189619318e-02,2.385262053865745691e-02,-1.587721763347045567e-02,-2.287411605844402729e+00,-4.446908976964617649e-02,2.775774925808500992e-02,3.122177023230143789e-01,-1.323060570122947865e+00,5.071882616174777425e+00,2.205374428610827664e+00,1.192460770618203152e-02,-9.362622032402350900e-03
9.733450179576683681e-01,-5.456411891033829953e-02,7.428597534420824933e-02,-4.816413725327251427e+00,5.313629075847700611e-02,-4.152515056334463855e-02,-2.680998370593092039e-02,1.640318504306061131e-02,-1.869984422313660660e-02,-3.060999700152078340e-02,4.446402262672476124e-02,-3.635052636414084049e+00,4.878023988163636415e-02,-1.379562821190782884e-02,2.228267879252280537e+00,-3.036808456306204107e+00,4.996782405490263201e+00,-7.185491852795546919e-01,1.086075388998306544e-02,6.942220483514099233e-03
8.953990472346894380e-01,6.469563965558450258e-03,7.104319449532073283e-02,4.740987986737815518e+00,-7.156863362461574063e-03,-1.710672487266081537e-02,-1.066294380891065485e-02,-5.460981587480207011e-03,-1.492262371627030293e-02,1.910935740811163519e-02,1.838122756799831503e-02,7.997054083870510865e+00,-2.370969157451046153e-02,3.171277444391935874e-02,-2.112679826913904435e+00,2.205699475687817213e+00,2.392874509992694243e+00,7.314832992904339193e+00,4.548314798925817345e-03,-3.560406849793569181e-03
8.260691715527419543e-01,-9.738885919327033847e-02,-8.644882963169137069e-02,6.273065753689841983e+00,5.303500152337400908e-02,1.516990084471549205e-02,-4.807635901521502275e-02,1.380847746693630862e-02,-3.472876296965488052e-02,-2.158772338155470413e-02,-4.577145498068796448e-02,3.676907035696871162e+00,3.645741134424632102e-02,4.323913056241274200e-02,-1.449428132091412635e+00,-3.163865568451599941e+00,6.407433350338660460e+00,-1.918811574239578377e+00,1.003461176276031729e-02,8.458936473663698774e-03
1.095185874353071576e+00,-5.847241782842083069e-02,9.494325597055958132e-02,-7.821611139829000692e+00,7.440530365212710828e-02,4.968547176308857338e-02,-1.975524915656138442e-02,-4.499406596951430887e-02,-3.754633491552953478e-02,4.474750501883327514e-02,-2.186677443728104672e-02,5.985661260613776236e+00,4.058160770789581706e-02,2.743448193194868157e-02,6.007644480471318715e+00,6.759526425352575529e+00,1.300278125003638152e+00,-3.609254948403254559e+00,-1.091362541027129582e-03,-1.269594628425765870e-02
1.069345198799811270e+00,2.121958993450298592e-02,4.665794338381504258e-03,4.234081959495169301e+00,-8.857994875784486188e-02,-5.373669696193517087e-03,-1.847015829708267137e-02,2.237411742562055161e-02,2.447618060673470430e-02,-2.676679206479935097e-02,-4.308779845846252843e-03,-6.400816761858473924e+00,2.262136221193325469e-02,-4.235992974465305205e-02,-5.776223339300843307e+00,-1.820748666707494579e-02,6.585301486586056186e+00,-5.247796080646468297e+00,-1.048661143587356799e-02,-9.130319644315924854e-03
9.459700261105993269e-01,5.875629622050279610e-03,9.099716782020245143e-02,4.742146248421748922e+00,9.646280123656755801e-02,4.470782811074767993e-02,4.520176152549126858e-03,-4.624369582391452127e-02,-2.500428841220915521e-02,3.374138176424756885e-02,2.907708000418683658e-02,-1.722521347529582414e+00,-4.082131911205508223e-02,-2.505983303560629580e-02,5.215564581581260128e+00,7.537253297435238863e+00,-6.962152761992935979e+00,-5.509766093629597350e+00,-9.469642907873904863e-03,1.472343690598310745e-02
9.941285162620773219e-01,9.726718952127139106e-02,-4.531586733809740697e-02,7.113638340716269326e+00,7.135010303989883229e-02,-1.867890195080128962e-02,1.589869879680759490e-03,5.979605837312523819e-04,-3.375416051813643487e-02,-3.535975220642288003e-02,2.780219289408916716e-02,4.977218376041816938e+00,3.839311380928954465e-02,2.157808765168592324e-02,7.126350153583294045e+00,-2.200880610509132751e+00,-2.657287438576689809e+00,6.857421551048126673e+00,1.045451865698373249e-02,1.036840594103870250e-02
8.642377394486523423e-01,2.043185611414270741e-02,1.593326090643026882e-03,7.202889905755458955e+00,-3.398019819509670580e-03,-3.563192141001774588e-02,4.241933067630358767e-02,4.918796766473328141e-02,3.574864372454598926e-02,-3.870354343625957011e-02,-4.880091997987515140e-02,4.405506950097507257e+00,6.921788420945873543e-03,2.188382541473583853e-02,-4.996394183591643667e-01,1.879304291363544266e+00,-7.239392468937708713e-01,1.958969704763322994e+00,-7.406618820823539576e-03,-5.831149974543092807e-05
8.561411491376242910e-01,-5.436934084665112632e-02,-1.389588571809119433e-02,6.494918767058315723e+00,6.911384024051464570e-02,1.458591279688005449e-02,1.053620411455667705e-02,2.737498993602709152e-02,2.803097278786718938e-02,4.685032132355232415e-02,-4.137330732060832267e-02,3.711583549442904584e+00,8.092942940099781546e-04,4.881377429657671185e-02,-6.009666671612025723e+00,-6.401327453096008924e+00,-1.806696782766884724e+00,-3.573748714388880643e+00,-3.077436125752761736e-04,6.033581002131655630e-03
1.086879559154272146e+00,-9.063738540606497418e-02,-2.194545416142210104e-02,-2.107737647796403380e+00,-6.411862959428971109e-04,-3.429600723427236875e-02,3.140341871342149094e-02,-5.786244548406205279e-03,1.813749811995600536e-02,1.530046179397018258e-02,-1.793561082485509856e-02,-4.829750770403800075e+00,4.557834865050976181e-02,-6.074373579723589545e-03,3.943901107532926886e+00,4.745489149568422604e+00,3.837189226886515314e+00,-7.053394180953745263e+00,8.470639031237866753e-03,1.251469073519112518e-03
8.497901436263466390e-01,-4.857318496139664821e-02,9.489549699619659329e-02,-9.947767655346115845e-01,-8.602824659084651326e-02,-3.856659469440337773e-02,1.033134723519095466e-02,1.705973297681402656e-02,-8.146884523343597695e-03,2.618302540001192502e-03,-1.260225428900796363e-02,-2.013345697573033277e+00,-1.782542063793259718e-02,6.620922720283972662e-03,2.434923608220781688e+00,-5.184959367886218473e+00,-7.459707084450748482e+00,-3.905055034860868801e+00,1.046693166736432749e-02,-2.525247224514647754e-03
9.743907148533113016e-01,-8.296366306335940799e-02,6.288623929378175936e-02,7.743093105036463086e+00,-4.749749891478101393e-02,1.610089070093199959e-02,-2.448942524657840569e-03,-2.317325922604886179e-02,-2.423736337796922324e-02,3.897263404669236431e-02,3.158280355746101442e-02,-5.854181417127417575e+00,4.646774784130840164e-02,-1.671775539868760457e-02,-1.870691576562499847e-01,-2.546996431296049579e+00,1.375683697728073085e+00,2.020363663823607325e+00,2.172176043382819527e-03,9.683463065317955698e-03
